Particle ID,Size/nm,Diffusion coefficient/nm^2 s^-1,Normalised intensity/AU,Start frame,Tracklength,Included in distribution?,
3297,132.862,3.72816e+006,0.381027,242,5,True,
3298,171.347,2.8908e+006,1.29839,242,4,False,
3299,2137.63,231720,0.213069,242,2,False,
3302,4355.74,113719,0.620994,243,2,False,
3303,1.2259e+006,404.054,0.253997,243,2,False,
3304,131.882,3.75588e+006,0.208519,242,2,False,
3306,143.554,3.45048e+006,0.529912,242,2,False,
3307,24.08,2.05702e+007,0.135582,247,2,False,
3308,108.724,4.55587e+006,0.908924,243,3,False,
3310,93.4028,5.30317e+006,0.26785,243,3,False,
3311,25.7293,1.92517e+007,0.172636,243,2,False,
3316,137.676,3.59779e+006,0.956566,244,2,False,
3317,123.465,4.0119e+006,0.499403,244,6,True,
3319,247.408,2.00208e+006,0.183638,244,5,False,
3320,104.187,4.75427e+006,0.376913,244,4,False,
3322,36.599,1.3534e+007,0.888397,244,2,False,
3327,2112.19,234510,0.173712,244,2,False,
3329,9738.6,50862.7,0.601588,244,2,False,
3336,130.762,3.78804e+006,0.255916,245,2,False,
3338,169.146,2.92842e+006,0.26061,245,2,False,
3341,106.424,4.65433e+006,0.500264,245,5,True,
3342,107.321,4.6154e+006,0.949914,245,7,True,
3343,422.43,1.17258e+006,1.09303,241,2,False,
3347,109.172,4.53718e+006,0.810498,246,13,True,
3348,146.362,3.38429e+006,1.12353,246,2,False,
3351,106.246,4.66213e+006,0.715795,246,8,True,
3355,27874.8,17769.9,0.354872,248,2,False,
3362,1662.99,297856,0.474459,264,2,False,
3363,149.324,3.31715e+006,0.513404,247,13,True,
3364,365.516,1.35516e+006,0.336071,247,5,False,
3366,5806.21,85310.6,0.218309,248,2,False,
3367,423.829,1.1687e+006,0.878202,248,2,False,
3370,150.125,3.29945e+006,1.64967,248,6,True,
3379,215.468,2.29886e+006,1.04524,248,2,False,
3383,139.186,3.55878e+006,1.64517,248,3,False,
3384,76.9259,6.43907e+006,0.25211,248,3,False,
3391,271.907,1.82169e+006,2.57173,249,2,False,
3397,426.23,1.16212e+006,0.228545,243,4,False,
3398,12819.7,38638.1,0.272721,251,2,False,
3400,170.987,2.8969e+006,0.903618,250,17,True,
3402,368.492,1.34421e+006,0.170124,250,2,False,
3405,274.592,1.80388e+006,0.647261,250,3,False,
3408,379.617,1.30482e+006,0.396233,250,2,False,
3409,79.7874,6.20814e+006,0.275883,250,2,False,
3412,86.3529,5.73613e+006,0.960135,251,12,True,
3415,140.038,3.53712e+006,0.323764,251,7,True,
3416,33.7216,1.46888e+007,0.311408,251,4,False,
3417,59.5691,8.31524e+006,1.38794,251,2,False,
3423,35.3143,1.40264e+007,0.525245,251,4,False,
3424,960.396,515757,0.442105,251,2,False,
3426,165.4,2.99475e+006,0.46456,251,11,True,
3427,149.62,3.3106e+006,0.593966,252,12,True,
3428,172.167,2.87704e+006,0.269691,252,4,False,
3432,276.57,1.79098e+006,0.304531,252,3,False,
3433,151.106,3.27803e+006,0.499894,252,8,True,
3434,2052.07,241382,0.0923585,252,2,False,
3440,24.749,2.00142e+007,0.19218,252,2,False,
3442,97.3197,5.08974e+006,1.99867,252,5,True,
3443,44.1699,1.12142e+007,0.557758,252,2,False,
3446,61.199,8.09378e+006,0.324697,253,2,False,
3449,212.362,2.33248e+006,0.677224,253,5,False,
3452,405.009,1.22301e+006,1.40534,263,2,False,
3455,53.5292,9.25347e+006,1.47924,253,4,False,
3459,423.157,1.17056e+006,0.168741,253,2,False,
3460,124.496,3.97869e+006,0.217212,253,10,True,
3461,223.315,2.21809e+006,0.305003,253,3,False,
3462,2316.56,213822,0.590414,254,2,False,
3464,122.814,4.03319e+006,0.254584,254,7,True,
3465,23.6453,2.09484e+007,0.219521,254,2,False,
3466,169.223,2.9271e+006,0.537838,254,6,True,
3467,205.199,2.4139e+006,0.490736,254,4,False,
3468,492.599,1.00555e+006,0.47856,254,2,False,
3469,100.598,4.92386e+006,0.289829,254,2,False,
3471,956.71,517744,0.162159,255,2,False,
3472,41.2755,1.20006e+007,0.299863,255,3,False,
3478,91.7309,5.39983e+006,0.47483,255,4,False,
3480,32.003,1.54777e+007,0.399731,255,2,False,
3486,74.1291,6.682e+006,0.155214,255,2,False,
3490,68.7818,7.20149e+006,0.394327,256,5,True,
3491,3259.3,151975,0.203251,256,4,False,
3493,245.07,2.02118e+006,0.766658,256,2,False,
3495,74.1097,6.68375e+006,0.332495,256,3,False,
3499,495.972,998708,0.450157,257,2,False,
3516,1013.61,488679,0.141655,258,2,False,
3517,115.106,4.30325e+006,1.31789,257,5,True,
3518,42.7311,1.15918e+007,0.281044,257,3,False,
3520,176.203,2.81115e+006,1.42066,257,4,False,
3523,128.198,3.86379e+006,0.153471,258,2,False,
3530,553.174,895435,0.304066,258,2,False,
3532,112.108,4.41835e+006,0.207237,258,3,False,
3533,80.9943,6.11563e+006,1.25199,258,9,True,
3534,388.726,1.27424e+006,0.239112,261,2,False,
3537,963.314,514195,0.60825,252,4,False,
3538,149.833,3.30588e+006,0.424097,229,23,True,
3539,126.784,3.9069e+006,0.915094,259,49,True,
3540,27874.8,17769.9,2.46744,289,2,False,
3546,540.331,916719,0.366093,260,3,False,
3547,54.0148,9.17029e+006,0.438963,260,2,False,
3548,11836.3,41848.5,0.474268,260,2,False,
3549,42.1606,1.17487e+007,0.277351,260,2,False,
3550,221.33,2.23798e+006,0.171745,260,2,False,
3551,87.9985,5.62886e+006,0.387588,260,7,True,
3552,174.275,2.84225e+006,0.179364,260,2,False,
3557,77.705,6.37451e+006,0.645744,260,6,True,
3558,1144.2,432907,0.0969956,260,2,False,
3559,200.381,2.47195e+006,0.624243,260,18,True,
3562,70.382,7.03776e+006,1.31673,260,3,False,
3563,344.243,1.4389e+006,0.127776,261,2,False,
3565,215.405,2.29954e+006,0.146908,261,2,False,
3568,916.084,540705,0.203001,261,2,False,
3570,1211.84,408744,0.188134,261,2,False,
3571,43.4453,1.14013e+007,0.166137,261,2,False,
3572,20.0368,2.4721e+007,0.515279,261,2,False,
3573,39.4036,1.25707e+007,0.639056,261,3,False,
3578,133.817,3.70156e+006,1.14798,261,2,False,
3579,27874.8,17769.9,0.713567,261,2,False,
3580,387.016,1.27987e+006,0.183078,261,3,False,
3581,120.484,4.11118e+006,0.422617,261,16,True,
3583,65.5394,7.55777e+006,0.452757,262,4,False,
3584,2627.79,188497,0.653022,262,2,False,
3591,85.5506,5.78992e+006,2.65536,262,2,False,
3594,63.2999,7.82515e+006,0.160561,262,2,False,
3596,101.93,4.85951e+006,1.37294,262,27,True,
3598,101.723,4.86941e+006,1.03977,263,7,True,
3603,133.35,3.71452e+006,0.764305,263,23,True,
3605,76.9625,6.43601e+006,0.184157,263,2,False,
3606,122.876,4.03115e+006,0.547656,263,3,False,
3607,39.2484,1.26204e+007,0.227248,265,2,False,
3610,108.236,4.57642e+006,0.354043,263,5,True,
3614,507.294,976418,0.170162,263,3,False,
3615,144.342,3.43165e+006,0.553477,263,2,False,
3616,27874.8,17769.9,0.452222,263,2,False,
3617,21.6155,2.29156e+007,0.248114,258,3,False,
3618,103.775,4.77313e+006,0.883066,264,5,True,
3619,314.423,1.57537e+006,0.192758,264,4,False,
3623,792.402,625101,0.121946,264,2,False,
3624,163.606,3.02759e+006,0.485996,264,14,True,
3626,1098.72,450826,0.315075,264,2,False,
3628,65.3948,7.57448e+006,0.67034,264,3,False,
3633,128.311,3.86041e+006,1.19764,264,129,True,
3634,2908.58,170300,0.170132,291,2,False,
3635,64.5411,7.67467e+006,0.589266,264,2,False,
3638,768.68,644392,0.437528,272,6,False,
3639,135.348,3.65967e+006,0.20042,265,2,False,
3643,122.716,4.0364e+006,0.217941,265,2,False,
3645,27874.8,17769.9,0.342943,273,3,False,
3646,189.678,2.61143e+006,1.4404,253,10,True,
3650,8473.98,58453.2,0.451482,268,3,False,
3651,318.495,1.55522e+006,0.608778,266,3,False,
3652,131.427,3.76886e+006,0.0819991,266,2,False,
3654,23.348,2.12152e+007,0.36988,266,2,False,
3658,118.083,4.19478e+006,0.338785,266,3,False,
3659,67.2195,7.36887e+006,0.718962,266,5,True,
3660,120.916,4.09651e+006,0.47134,247,17,True,
3662,248.66,1.992e+006,0.186208,267,3,False,
3663,89.9647,5.50584e+006,0.576859,267,3,False,
3669,62.286,7.95253e+006,0.380158,267,2,False,
3673,59.6633,8.30211e+006,0.432275,263,2,False,
3674,280.489,1.76596e+006,0.196458,268,2,False,
3675,5910.16,83810.1,0.840543,278,2,False,
3676,124.729,3.97125e+006,0.272451,268,3,False,
3679,72.564,6.82613e+006,0.828303,268,3,False,
3682,73.4904,6.74008e+006,0.513321,268,13,True,
3685,27874.8,17769.9,0.362387,268,2,False,
3686,107.262,4.61794e+006,1.02373,268,8,True,
3689,373.67,1.32559e+006,0.188156,269,2,False,
3690,1492.11,331966,0.148829,269,2,False,
3691,31.1922,1.588e+007,0.223362,269,2,False,
3693,135.89,3.6451e+006,0.130074,269,3,False,
3696,7049.68,70263,0.127929,270,2,False,
3698,20.467,2.42014e+007,0.397734,270,2,False,
3699,27874.8,17769.9,0.261649,270,2,False,
3701,61.5436,8.04846e+006,0.434953,270,4,False,
3703,168.509,2.93949e+006,0.134582,270,2,False,
3706,1079.97,458653,0.315368,271,5,False,
3707,138.703,3.57118e+006,0.39424,281,2,False,
3709,27874.8,17769.9,0.278456,271,2,False,
3710,101.797,4.86589e+006,0.638527,271,5,True,
3711,206.698,2.3964e+006,0.391151,271,2,False,
3712,349.606,1.41683e+006,0.166504,271,3,False,
3713,313.689,1.57905e+006,0.355406,266,2,False,
3715,1552.74,319005,0.246662,272,5,False,
3717,315.597,1.5695e+006,0.406381,272,7,False,
3719,132.154,3.74812e+006,0.952725,272,4,False,
3723,69.6003,7.1168e+006,0.324787,273,4,False,
3738,86.2013,5.74622e+006,0.445851,274,19,True,
3743,49.3956,1.00278e+007,0.139169,274,2,False,
3751,27874.8,17769.9,0.118749,275,2,False,
3754,35.4941,1.39553e+007,0.314742,275,2,False,
3757,27874.8,17769.9,0.180102,275,2,False,
3760,100.785,4.91472e+006,0.131015,279,2,False,
3761,113.446,4.36624e+006,0.425675,276,29,True,
3762,138.965,3.56443e+006,0.29756,276,2,False,
3764,389.682,1.27112e+006,0.453461,265,8,False,
3765,129.961,3.81139e+006,0.441417,277,4,False,
3766,132.712,3.73238e+006,0.32358,277,7,True,
3768,31.6374,1.56565e+007,0.127944,277,2,False,
3771,259.168,1.91123e+006,0.413085,277,4,False,
3772,216.316,2.28985e+006,0.771113,279,2,False,
3774,3452.7,143462,1.41005,278,2,False,
3775,794.952,623095,0.445562,277,9,False,
3777,798.502,620326,0.224781,280,2,False,
3779,312.979,1.58263e+006,0.106316,278,2,False,
3782,40.9289,1.21023e+007,0.380991,278,4,False,
3784,142.304,3.48081e+006,1.80815,264,8,True,
3785,129.56,3.82319e+006,1.17503,279,7,True,
3786,30.8681,1.60467e+007,0.168335,279,2,False,
3788,1407.94,351812,0.526979,290,3,False,
3789,690.602,717245,1.13244,289,2,False,
3790,1116.75,443547,0.578732,279,2,False,
3791,29.5779,1.67467e+007,0.308749,280,2,False,
3792,556.149,890645,1.46877,280,8,False,
3793,104.87,4.72331e+006,1.03276,280,17,True,
3794,108.065,4.58363e+006,0.301896,280,2,False,
3797,209.791,2.36107e+006,0.344792,280,16,True,
3798,151.23,3.27536e+006,0.687044,268,10,True,
3799,2209.21,224212,0.262084,281,2,False,
3804,204.356,2.42386e+006,0.901266,281,5,False,
3805,62.6839,7.90204e+006,0.529417,281,9,True,
3806,117.996,4.19788e+006,0.186269,281,2,False,
3807,6537.96,75762.3,0.730634,281,3,False,
3808,27874.8,17769.9,0.282603,281,2,False,
3809,261.591,1.89354e+006,0.69673,281,62,True,
3810,21.1861,2.33801e+007,0.322848,276,3,False,
3811,1791.19,276537,0.289862,277,2,False,
3812,150.268,3.29633e+006,0.389246,292,2,False,
3813,96.1717,5.15049e+006,0.692356,282,27,True,
3816,82.0295,6.03845e+006,0.189208,282,2,False,
3818,1041.06,475797,0.257202,278,2,False,
3820,52.2072,9.4878e+006,0.376918,283,6,True,
3821,2391.98,207080,0.867168,284,2,False,
3825,125.104,3.95936e+006,0.391317,271,10,True,
3826,234.965,2.10811e+006,0.307029,284,2,False,
3829,6554.6,75570.1,0.236967,284,2,False,
3833,177.017,2.79821e+006,0.621169,284,8,True,
3834,88.8576,5.57444e+006,0.471163,284,6,True,
3835,96.3193,5.1426e+006,0.336881,284,4,False,
3838,73.287,6.75878e+006,1.07134,284,11,True,
3840,849.538,583059,1.5309,285,2,False,
3843,42.7303,1.1592e+007,0.294839,285,5,True,
3848,131.695,3.7612e+006,0.722747,286,32,True,
3849,2729.42,181478,0.87229,286,4,False,
3850,79.2639,6.24914e+006,1.09852,286,14,True,
3851,1598.37,309898,0.366352,286,2,False,
3852,51.4489,9.62764e+006,0.363293,286,2,False,
3855,83.3222,5.94477e+006,0.467865,287,8,True,
3856,120.837,4.09918e+006,1.26753,287,6,True,
3857,126.115,3.9276e+006,0.895256,287,5,True,
3858,84.6795,5.84949e+006,0.655989,287,22,True,
3861,77.8797,6.36021e+006,0.568771,287,2,False,
3862,128.37,3.85861e+006,0.976766,287,47,True,
3863,137.51,3.60216e+006,0.193347,287,2,False,
3864,689.94,717934,0.184885,287,2,False,
3866,1098.64,450857,0.372154,288,2,False,
3867,89.1915,5.55357e+006,0.154006,288,4,False,
3869,47.61,1.04039e+007,0.186245,288,2,False,
3871,485.667,1.0199e+006,0.163545,288,2,False,
3877,154.864,3.19849e+006,0.603841,289,3,False,
3883,56.4162,8.77995e+006,0.638896,289,3,False,
3887,186.268,2.65923e+006,0.34858,290,4,False,
3889,671.065,738127,0.897666,290,3,False,
3890,153.302,3.23108e+006,0.451948,290,2,False,
3891,211.995,2.33653e+006,0.813928,290,2,False,
3892,1452.33,341059,0.859106,290,4,False,
3894,1251.26,395865,0.243291,290,2,False,
3895,92.1673,5.37426e+006,1.39973,290,4,False,
3896,182.505,2.71407e+006,0.374716,290,10,True,
3901,69.0655,7.1719e+006,3.36342,291,2,False,
3904,115.302,4.29594e+006,0.743781,291,10,True,
3905,131.827,3.75744e+006,0.779431,291,5,True,
3909,203.367,2.43565e+006,1.49283,259,30,True,
3910,243.27,2.03614e+006,0.579752,279,10,True,
3912,137.215,3.60989e+006,0.359831,292,4,False,
3913,379.121,1.30653e+006,0.175818,292,2,False,
3915,171.433,2.88935e+006,1.11171,292,26,True,
3916,350.152,1.41462e+006,0.39817,292,3,False,
3918,62.9839,7.86441e+006,0.36766,292,6,True,
3919,71.7282,6.90567e+006,0.9249,292,5,True,
3922,40.7294,1.21615e+007,2.16595,292,4,False,
3925,112.918,4.38667e+006,0.123317,293,6,True,
3926,132.32,3.74345e+006,1.03437,293,97,True,
3929,46.8874,1.05643e+007,0.100633,293,2,False,
3930,121.334,4.08237e+006,1.64933,293,9,True,
3931,711.877,695810,0.277784,293,2,False,
3937,38.4207,1.28923e+007,0.930961,293,3,False,
3938,515.873,960181,0.894087,293,2,False,
3939,111.631,4.4372e+006,0.810412,264,27,True,
3940,27874.8,17769.9,0.407595,288,2,False,
3941,125.14,3.95823e+006,0.38495,279,9,True,
3945,73.4173,6.74679e+006,0.242055,294,2,False,
3949,97.4592,5.08245e+006,0.559284,294,8,True,
3953,680.435,727963,0.555074,294,4,False,
3955,120.373,4.11496e+006,0.298871,282,10,True,
3956,159.395,3.10756e+006,0.195858,295,5,True,
3957,53.7759,9.21103e+006,3.47249,295,2,False,
3961,91.8053,5.39546e+006,1.67412,295,52,True,
3963,2148.56,230541,0.266488,296,4,False,
3974,110.162,4.49639e+006,0.2166,297,2,False,
3975,431.776,1.14719e+006,0.284002,302,2,False,
3977,139.184,3.55882e+006,0.265363,297,3,False,
3979,98.5901,5.02415e+006,1.35398,297,2,False,
3981,584.372,847629,0.199106,297,2,False,
3984,367.233,1.34882e+006,1.01901,297,4,False,
3990,127.242,3.89282e+006,0.523201,299,13,True,
3991,61.4598,8.05944e+006,0.440832,299,5,True,
3994,87.5697,5.65642e+006,0.709532,299,17,True,
3995,229.223,2.16092e+006,0.237925,299,3,False,
3999,34426.5,14388.1,0.159444,299,2,False,
4000,222.6,2.2252e+006,0.199662,299,2,False,
4002,90.5097,5.47269e+006,0.163531,306,2,False,
4010,75.6645,6.54641e+006,0.266986,300,4,False,
4012,508.976,973191,0.541008,300,2,False,
4014,277.095,1.78759e+006,0.436674,300,2,False,
4015,274.476,1.80465e+006,0.149981,300,2,False,
4025,211.204,2.34527e+006,0.330148,301,5,False,
4029,128.817,3.84525e+006,0.326868,301,4,False,
4032,86.673,5.71494e+006,0.487665,302,3,False,
4036,101.13,4.89795e+006,1.203,302,38,True,
4037,105.007,4.71714e+006,1.35003,302,24,True,
4039,151.708,3.26504e+006,0.190843,303,3,False,
4041,27.9859,1.76993e+007,0.571704,303,2,False,
4044,114.815,4.31415e+006,0.229674,303,4,False,
4045,215.181,2.30193e+006,0.177904,303,3,False,
